"FileName="BV_TWEM_20220531_1514
"FileDate="20220531
"FileTime="15:14
"FileExpiration="20220601 15:14
"FileSequence=458"
"DataDelimiter= ,"

TRADE DATE EXECUTION TIME,PUBLICATION DATE,VENUE OF EXECUTION,INSTRUMENT ID TYPE,ISIN,PRICE,MONE,PERC,YIEL,BAPO,PRICE NOTATION,PRICE CURRENCY,QUANTITY,QUANTITY TYPE,QUANTITY IN MEASUREMENT UNIT,QUANTITY NOTATION MEASUREMENT UNIT,NOTIONAL AMOUNT,NOTIONAL CURRENCY,EMISSION ALLOWANCE TYPE,PUBLICATION ID,ORGINAL ID,TRANSACTION TO BE CLEARED,TRANSCATION COUNT,FLAGS,SUPPLEMENTARY DEFERRAL FLAGS,NO SUBMITTED TRANS (TPCC),SUBMITTED NOTIONAL (TPCC),SUBMITTED NOTIONAL 2 (TPCC),NOTIONAL CURRENCY 2 (TPCC),NO TERMINATED/REDUCED TRANS (TPCC),TERMINATED/REDUCED NOTIONAL (TPCC),TERMINATED/REDUCED NOTIONAL 2 (TPCC),REPLACEMENT NOTIONAL (TPCC),REPLACEMENT NOTIONAL 2 (TPCC),SUB ASSET CLASSES (TPCC),REPLACEMENT SUB ASSET CLASSES (TPCC),REPLACEMENT CURRENCIES (TPCC),NO REPLACEMENT TRANS (TPCC)
2022-05-31T15:15:13.346Z,2022-05-31 15:15:21,TWEM,ISIN,DE0001104875,99.389,,,,,PERC,EUR,113000,Units,0,,113000,EUR,,'3605455857640283242,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:12.935Z,2022-05-31 15:15:21,TWEM,ISIN,IT0005413684,99.701,,,,,PERC,EUR,4000,Units,0,,4000,EUR,,'3605455857640283243,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.296Z,2022-05-31 15:15:21,TWEM,ISIN,ES00000124W3,105.896,,,,,PERC,EUR,123000,Units,0,,123000,EUR,,'3605455857640283244,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:12.841Z,2022-05-31 15:15:21,TWEM,ISIN,DE0001141828,97.899,,,,,PERC,EUR,9000,Units,0,,9000,EUR,,'3605455857640283245,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.587Z,2022-05-31 15:15:21,TWEM,ISIN,AT0000A1FAP5,101.342,,,,,PERC,EUR,7000,Units,0,,7000,EUR,,'3605455857640283246,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:12.498Z,2022-05-31 15:15:21,TWEM,ISIN,NL0015031501,95.668,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640283247,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:12.975Z,2022-05-31 15:15:21,TWEM,ISIN,PTOTEYOE0031,94.523,,,,,PERC,EUR,13000,Units,0,,13000,EUR,,'3605455857640283248,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.092Z,2022-05-31 15:15:21,TWEM,ISIN,DE0001102598,94.92,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640283249,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:12.985Z,2022-05-31 15:15:21,TWEM,ISIN,IT0003256820,123.868,,,,,PERC,EUR,55000,Units,0,,55000,EUR,,'3605455857640283250,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.549Z,2022-05-31 15:15:21,TWEM,ISIN,AT0000A2Y8G4,97.84,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640283251,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.872Z,2022-05-31 15:15:21,TWEM,ISIN,ES0000012J07,74.463,,,,,PERC,EUR,37000,Units,0,,37000,EUR,,'3605455857640283252,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:12.627Z,2022-05-31 15:15:21,TWEM,ISIN,FR0014002WK3,86.265,,,,,PERC,EUR,21000,Units,0,,21000,EUR,,'3605455857640283253,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:12.759Z,2022-05-31 15:15:21,TWEM,ISIN,DE0001141794,99.324,,,,,PERC,EUR,5000,Units,0,,5000,EUR,,'3605455857640283254,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.272Z,2022-05-31 15:15:21,TWEM,ISIN,ES00000121G2,107.009,,,,,PERC,EUR,101000,Units,0,,101000,EUR,,'3605455857640283255,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.574Z,2022-05-31 15:15:21,TWEM,ISIN,FR0013313582,94.186,,,,,PERC,EUR,167000,Units,0,,167000,EUR,,'3605455857640283256,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.566Z,2022-05-31 15:15:21,TWEM,ISIN,NL0011819040,98.546,,,,,PERC,EUR,313000,Units,0,,313000,EUR,,'3605455857640283257,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:12.674Z,2022-05-31 15:15:21,TWEM,ISIN,DE0001135275,136.09,,,,,PERC,EUR,8000,Units,0,,8000,EUR,,'3605455857640283258,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:12.715Z,2022-05-31 15:15:21,TWEM,ISIN,NL0013332430,93.676,,,,,PERC,EUR,15000,Units,0,,15000,EUR,,'3605455857640283259,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.595Z,2022-05-31 15:15:21,TWEM,ISIN,FR0010870956,144.555,,,,,PERC,EUR,7000,Units,0,,7000,EUR,,'3605455857640283260,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.608Z,2022-05-31 15:15:21,TWEM,ISIN,DE0001102515,84.757,,,,,PERC,EUR,97000,Units,0,,97000,EUR,,'3605455857640283261,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.618Z,2022-05-31 15:15:21,TWEM,ISIN,BE0000333428,112.887,,,,,PERC,EUR,39000,Units,0,,39000,EUR,,'3605455857640283262,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.746Z,2022-05-31 15:15:22,TWEM,ISIN,FR0010466938,105.616,,,,,PERC,EUR,260000,Units,0,,260000,EUR,,'3605455857640283263,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.510Z,2022-05-31 15:15:22,TWEM,ISIN,ES00000123C7,118.618,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640283264,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.865Z,2022-05-31 15:15:22,TWEM,ISIN,DE0001104859,99.825,,,,,PERC,EUR,93000,Units,0,,93000,EUR,,'3605455857640283265,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.600Z,2022-05-31 15:15:22,TWEM,ISIN,IT0004532559,122.532,,,,,PERC,EUR,11000,Units,0,,11000,EUR,,'3605455857640283266,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.822Z,2022-05-31 15:15:22,TWEM,ISIN,DE0001102325,102.347,,,,,PERC,EUR,130000,Units,0,,130000,EUR,,'3605455857640283267,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.824Z,2022-05-31 15:15:22,TWEM,ISIN,ES00000126Z1,101.541,,,,,PERC,EUR,126000,Units,0,,126000,EUR,,'3605455857640283268,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.793Z,2022-05-31 15:15:22,TWEM,ISIN,IT0005474330,95.992,,,,,PERC,EUR,79000,Units,0,,79000,EUR,,'3605455857640283269,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.913Z,2022-05-31 15:15:22,TWEM,ISIN,ES00000127C8,111.796,,,,,PERC,EUR,137000,Units,0,,137000,EUR,,'3605455857640283270,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.692Z,2022-05-31 15:15:22,TWEM,ISIN,IT0005177909,88.684,,,,,PERC,EUR,69000,Units,0,,69000,EUR,,'3605455857640283271,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.759Z,2022-05-31 15:15:22,TWEM,ISIN,ES00000128H5,99.851,,,,,PERC,EUR,72000,Units,0,,72000,EUR,,'3605455857640283272,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.972Z,2022-05-31 15:15:22,TWEM,ISIN,BE0000349580,89.955,,,,,PERC,EUR,178000,Units,0,,178000,EUR,,'3605455857640283273,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.071Z,2022-05-31 15:15:23,TWEM,ISIN,NL0013552060,82.272,,,,,PERC,EUR,1130000,Units,0,,1130000,EUR,,'3605455857640283274,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.970Z,2022-05-31 15:15:23,TWEM,ISIN,FR0013327491,107.514,,,,,PERC,EUR,96000,Units,0,,96000,EUR,,'3605455857640283275,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.011Z,2022-05-31 15:15:23,TWEM,ISIN,FR0014002WK3,86.227,,,,,PERC,EUR,641000,Units,0,,641000,EUR,,'3605455857640283276,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.768Z,2022-05-31 15:15:23,TWEM,ISIN,BE0000352618,85.989,,,,,PERC,EUR,198000,Units,0,,198000,EUR,,'3605455857640283277,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.683Z,2022-05-31 15:15:23,TWEM,ISIN,NL0000102234,130.747,,,,,PERC,EUR,78000,Units,0,,78000,EUR,,'3605455857640283278,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.230Z,2022-05-31 15:15:23,TWEM,ISIN,BE0000347568,97.305,,,,,PERC,EUR,500000,Units,0,,500000,EUR,,'3605455857640283279,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.696Z,2022-05-31 15:15:23,TWEM,ISIN,FR0013200813,96.611,,,,,PERC,EUR,114000,Units,0,,114000,EUR,,'3605455857640283280,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:13.756Z,2022-05-31 15:15:23,TWEM,ISIN,FI4000480488,59.648,,,,,PERC,EUR,42000,Units,0,,42000,EUR,,'3605455857640283281,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.580Z,2022-05-31 15:15:23,TWEM,ISIN,NL0010071189,110.45,,,,,PERC,EUR,67000,Units,0,,67000,EUR,,'3605455857640283282,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.983Z,2022-05-31 15:15:23,TWEM,ISIN,DE0001102390,99.342,,,,,PERC,EUR,417000,Units,0,,417000,EUR,,'3605455857640283283,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.020Z,2022-05-31 15:15:23,TWEM,ISIN,NL0013552060,82.33,,,,,PERC,EUR,5000,Units,0,,5000,EUR,,'3605455857640283284,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.930Z,2022-05-31 15:15:23,TWEM,ISIN,FR0013519253,108.692,,,,,PERC,EUR,112000,Units,0,,112000,EUR,,'3605455857640283285,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.954Z,2022-05-31 15:15:23,TWEM,ISIN,FR0011427848,107.992,,,,,PERC,EUR,167000,Units,0,,167000,EUR,,'3605455857640283286,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.692Z,2022-05-31 15:15:23,TWEM,ISIN,PTOTENOE0034,82.976,,,,,PERC,EUR,23000,Units,0,,23000,EUR,,'3605455857640283287,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.889Z,2022-05-31 15:15:23,TWEM,ISIN,IT0004513641,109.227,,,,,PERC,EUR,143000,Units,0,,143000,EUR,,'3605455857640283288,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.056Z,2022-05-31 15:15:23,TWEM,ISIN,IT0003256820,123.86,,,,,PERC,EUR,89000,Units,0,,89000,EUR,,'3605455857640283289,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.066Z,2022-05-31 15:15:23,TWEM,ISIN,IT0005240350,93.564,,,,,PERC,EUR,81000,Units,0,,81000,EUR,,'3605455857640283290,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.732Z,2022-05-31 15:15:23,TWEM,ISIN,DE0001102374,99.844,,,,,PERC,EUR,159000,Units,0,,159000,EUR,,'3605455857640283291,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.756Z,2022-05-31 15:15:23,TWEM,ISIN,FR0013407236,94.782,,,,,PERC,EUR,500000,Units,0,,500000,EUR,,'3605455857640283292,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.801Z,2022-05-31 15:15:23,TWEM,ISIN,DE0001030708,92.293,,,,,PERC,EUR,5000,Units,0,,5000,EUR,,'3605455857640283293,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.855Z,2022-05-31 15:15:23,TWEM,ISIN,DE0001102358,102.127,,,,,PERC,EUR,130000,Units,0,,130000,EUR,,'3605455857640283294,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.962Z,2022-05-31 15:15:23,TWEM,ISIN,IT0005083057,98.256,,,,,PERC,EUR,7000,Units,0,,7000,EUR,,'3605455857640283295,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:14.777Z,2022-05-31 15:15:23,TWEM,ISIN,FR0013234333,97.7,,,,,PERC,EUR,14000,Units,0,,14000,EUR,,'3605455857640283296,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.578Z,2022-05-31 15:15:23,TWEM,ISIN,IT0005466013,81.554,,,,,PERC,EUR,78000,Units,0,,78000,EUR,,'3605455857640283297,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.694Z,2022-05-31 15:15:24,TWEM,ISIN,AT0000A269M8,94.664,,,,,PERC,EUR,90000,Units,0,,90000,EUR,,'3605455857640283298,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.929Z,2022-05-31 15:15:24,TWEM,ISIN,DE0001135143,138.598,,,,,PERC,EUR,164000,Units,0,,164000,EUR,,'3605455857640283299,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.087Z,2022-05-31 15:15:24,TWEM,ISIN,DE0001134922,109.68,,,,,PERC,EUR,73000,Units,0,,73000,EUR,,'3605455857640283300,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.963Z,2022-05-31 15:15:24,TWEM,ISIN,DE0001030583,114.614,,,,,PERC,EUR,80000,Units,0,,80000,EUR,,'3605455857640283301,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.401Z,2022-05-31 15:15:24,TWEM,ISIN,FR0010447367,139.174,,,,,PERC,EUR,114000,Units,0,,114000,EUR,,'3605455857640283302,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.243Z,2022-05-31 15:15:24,TWEM,ISIN,ES00000127Z9,102.469,,,,,PERC,EUR,62000,Units,0,,62000,EUR,,'3605455857640283303,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.424Z,2022-05-31 15:15:24,TWEM,ISIN,FR0010447367,139.286,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640283304,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.587Z,2022-05-31 15:15:24,TWEM,ISIN,DE0001030732,90.774,,,,,PERC,EUR,1249000,Units,0,,1249000,EUR,,'3605455857640283305,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.947Z,2022-05-31 15:15:24,TWEM,ISIN,IT0005482994,90.667,,,,,PERC,EUR,10000,Units,0,,10000,EUR,,'3605455857640283306,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.119Z,2022-05-31 15:15:24,TWEM,ISIN,ES00000128C6,103.167,,,,,PERC,EUR,8000,Units,0,,8000,EUR,,'3605455857640283307,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.382Z,2022-05-31 15:15:24,TWEM,ISIN,ES00000128P8,100.169,,,,,PERC,EUR,595000,Units,0,,595000,EUR,,'3605455857640283308,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.855Z,2022-05-31 15:15:24,TWEM,ISIN,DE0001102523,95.439,,,,,PERC,EUR,6000,Units,0,,6000,EUR,,'3605455857640283309,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.152Z,2022-05-31 15:15:24,TWEM,ISIN,FR0011461037,121.147,,,,,PERC,EUR,100000,Units,0,,100000,EUR,,'3605455857640283310,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.418Z,2022-05-31 15:15:24,TWEM,ISIN,FR0013410552,109.64,,,,,PERC,EUR,200000,Units,0,,200000,EUR,,'3605455857640283311,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.344Z,2022-05-31 15:15:24,TWEM,ISIN,IT0005210650,96.353,,,,,PERC,EUR,59000,Units,0,,59000,EUR,,'3605455857640283312,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.563Z,2022-05-31 15:15:24,TWEM,ISIN,DE0001135226,140.216,,,,,PERC,EUR,106000,Units,0,,106000,EUR,,'3605455857640283313,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.187Z,2022-05-31 15:15:24,TWEM,ISIN,IT0005441883,69.562,,,,,PERC,EUR,52000,Units,0,,52000,EUR,,'3605455857640283314,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.920Z,2022-05-31 15:15:24,TWEM,ISIN,AT0000A2NW83,87.42,,,,,PERC,EUR,16000,Units,0,,16000,EUR,,'3605455857640283315,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.888Z,2022-05-31 15:15:24,TWEM,ISIN,AT0000A269M8,94.647,,,,,PERC,EUR,13000,Units,0,,13000,EUR,,'3605455857640283316,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.137Z,2022-05-31 15:15:24,TWEM,ISIN,AT0000A2CQD2,89.328,,,,,PERC,EUR,200000,Units,0,,200000,EUR,,'3605455857640283317,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.578Z,2022-05-31 15:15:25,TWEM,ISIN,DE0001102580,89.731,,,,,PERC,EUR,3365000,Units,0,,3365000,EUR,,'3605455857640283318,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.274Z,2022-05-31 15:15:25,TWEM,ISIN,IT0005370306,100.197,,,,,PERC,EUR,48000,Units,0,,48000,EUR,,'3605455857640283319,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.693Z,2022-05-31 15:15:25,TWEM,ISIN,PTOTEWOE0017,99.982,,,,,PERC,EUR,34000,Units,0,,34000,EUR,,'3605455857640283320,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.705Z,2022-05-31 15:15:25,TWEM,ISIN,DE0001135275,136.038,,,,,PERC,EUR,118000,Units,0,,118000,EUR,,'3605455857640283321,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.954Z,2022-05-31 15:15:25,TWEM,ISIN,FR0014002JM6,72.417,,,,,PERC,EUR,8000,Units,0,,8000,EUR,,'3605455857640283322,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.909Z,2022-05-31 15:15:25,TWEM,ISIN,FI4000242870,90.342,,,,,PERC,EUR,2000,Units,0,,2000,EUR,,'3605455857640283323,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.043Z,2022-05-31 15:15:25,TWEM,ISIN,ES00000122E5,110.959,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640283324,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.647Z,2022-05-31 15:15:25,TWEM,ISIN,AT0000A04967,130.15,,,,,PERC,EUR,64000,Units,0,,64000,EUR,,'3605455857640283325,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.909Z,2022-05-31 15:15:25,TWEM,ISIN,ES0000012B47,98.818,,,,,PERC,EUR,184000,Units,0,,184000,EUR,,'3605455857640283326,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.879Z,2022-05-31 15:15:25,TWEM,ISIN,NL0000102317,124.361,,,,,PERC,EUR,15000,Units,0,,15000,EUR,,'3605455857640283327,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.659Z,2022-05-31 15:15:25,TWEM,ISIN,FR0012938116,100.494,,,,,PERC,EUR,53000,Units,0,,53000,EUR,,'3605455857640283328,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.955Z,2022-05-31 15:15:25,TWEM,ISIN,FR0011619436,103.44,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640283329,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.020Z,2022-05-31 15:15:25,TWEM,ISIN,FR0012938116,100.494,,,,,PERC,EUR,18000,Units,0,,18000,EUR,,'3605455857640283330,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.390Z,2022-05-31 15:15:25,TWEM,ISIN,IT0005441883,69.518,,,,,PERC,EUR,3000,Units,0,,3000,EUR,,'3605455857640283331,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.684Z,2022-05-31 15:15:25,TWEM,ISIN,FR0010070060,134.004,,,,,PERC,EUR,125000,Units,0,,125000,EUR,,'3605455857640283332,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:15.943Z,2022-05-31 15:15:25,TWEM,ISIN,DE0001135432,133.687,,,,,PERC,EUR,4000,Units,0,,4000,EUR,,'3605455857640283333,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.607Z,2022-05-31 15:15:25,TWEM,ISIN,BE0000343526,98.828,,,,,PERC,EUR,3000,Units,0,,3000,EUR,,'3605455857640283334,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.050Z,2022-05-31 15:15:26,TWEM,ISIN,DE0001102598,94.914,,,,,PERC,EUR,402000,Units,0,,402000,EUR,,'3605455857640283335,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.722Z,2022-05-31 15:15:26,TWEM,ISIN,IE00BMD03L28,87.363,,,,,PERC,EUR,154000,Units,0,,154000,EUR,,'3605455857640283336,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.066Z,2022-05-31 15:15:26,TWEM,ISIN,FR0014004J31,67.38,,,,,PERC,EUR,200000,Units,0,,200000,EUR,,'3605455857640283337,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.905Z,2022-05-31 15:15:26,TWEM,ISIN,FR0013327491,107.558,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640283338,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.910Z,2022-05-31 15:15:26,TWEM,ISIN,IT0005246134,107.299,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640283339,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.317Z,2022-05-31 15:15:26,TWEM,ISIN,DE0001141851,96.045,,,,,PERC,EUR,1474000,Units,0,,1474000,EUR,,'3605455857640283340,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.561Z,2022-05-31 15:15:26,TWEM,ISIN,IT0005436701,71.669,,,,,PERC,EUR,63000,Units,0,,63000,EUR,,'3605455857640283341,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.040Z,2022-05-31 15:15:26,TWEM,ISIN,FR0013200813,96.633,,,,,PERC,EUR,17000,Units,0,,17000,EUR,,'3605455857640283342,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.376Z,2022-05-31 15:15:26,TWEM,ISIN,IT0003745541,117.309,,,,,PERC,EUR,160000,Units,0,,160000,EUR,,'3605455857640283343,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.928Z,2022-05-31 15:15:26,TWEM,ISIN,FR0011008705,119.52,,,,,PERC,EUR,40000,Units,0,,40000,EUR,,'3605455857640283344,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.580Z,2022-05-31 15:15:26,TWEM,ISIN,IT0004545890,123.93,,,,,PERC,EUR,116000,Units,0,,116000,EUR,,'3605455857640283345,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.920Z,2022-05-31 15:15:26,TWEM,ISIN,FR0011982776,115.826,,,,,PERC,EUR,20000,Units,0,,20000,EUR,,'3605455857640283346,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.399Z,2022-05-31 15:15:26,TWEM,ISIN,AT0000A1K9C8,98.993,,,,,PERC,EUR,205000,Units,0,,205000,EUR,,'3605455857640283347,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.589Z,2022-05-31 15:15:26,TWEM,ISIN,NL0013552060,82.33,,,,,PERC,EUR,13000,Units,0,,13000,EUR,,'3605455857640283348,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.774Z,2022-05-31 15:15:26,TWEM,ISIN,AT0000A10683,107.237,,,,,PERC,EUR,36000,Units,0,,36000,EUR,,'3605455857640283349,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.289Z,2022-05-31 15:15:26,TWEM,ISIN,IT0005170839,98.467,,,,,PERC,EUR,62000,Units,0,,62000,EUR,,'3605455857640283350,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.902Z,2022-05-31 15:15:26,TWEM,ISIN,DE0001030567,109.258,,,,,PERC,EUR,30000,Units,0,,30000,EUR,,'3605455857640283351,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:16.989Z,2022-05-31 15:15:26,TWEM,ISIN,FI4000440557,74.375,,,,,PERC,EUR,7000,Units,0,,7000,EUR,,'3605455857640283352,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.779Z,2022-05-31 15:15:27,TWEM,ISIN,DE0001102598,94.911,,,,,PERC,EUR,76000,Units,0,,76000,EUR,,'3605455857640283353,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.813Z,2022-05-31 15:15:27,TWEM,ISIN,ES0000012932,121.485,,,,,PERC,EUR,96000,Units,0,,96000,EUR,,'3605455857640283354,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.747Z,2022-05-31 15:15:27,TWEM,ISIN,PTOTECOE0037,62.136,,,,,PERC,EUR,34000,Units,0,,34000,EUR,,'3605455857640283355,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.757Z,2022-05-31 15:15:27,TWEM,ISIN,DE0001102499,92.742,,,,,PERC,EUR,349000,Units,0,,349000,EUR,,'3605455857640283356,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.625Z,2022-05-31 15:15:27,TWEM,ISIN,DE0001141844,96.687,,,,,PERC,EUR,5000,Units,0,,5000,EUR,,'3605455857640283357,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:18.038Z,2022-05-31 15:15:27,TWEM,ISIN,PTOTEKOE0011,105.913,,,,,PERC,EUR,41000,Units,0,,41000,EUR,,'3605455857640283358,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.902Z,2022-05-31 15:15:27,TWEM,ISIN,FR0013250560,99.629,,,,,PERC,EUR,56000,Units,0,,56000,EUR,,'3605455857640283359,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.771Z,2022-05-31 15:15:27,TWEM,ISIN,FI4000507231,87.574,,,,,PERC,EUR,89000,Units,0,,89000,EUR,,'3605455857640283360,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.830Z,2022-05-31 15:15:27,TWEM,ISIN,IE00BKFVC345,83.306,,,,,PERC,EUR,22000,Units,0,,22000,EUR,,'3605455857640283361,,N,,,,,,,,,,,,,,,,,
2022-05-31T15:15:17.270Z,2022-05-31 15:15:27,TWEM,ISIN,DE0001102382,101.168,,,,,PERC,EUR,80000,Units,0,,80000,EUR,,'3605455857640283362,,N,,,,,,,,,,,,,,,,,
